GKZ,Gebietsname,"Wahl-
berechtigte",Stimmen,Unnamed: 4,Unnamed: 5,Dr. Michael Brunner,%,Gerald Grosz,%.1,Dr. Walter Rosenkranz,%.2,Heinrich Staudinger,%.3,Dr. Alexander Van der Bellen,%.4,Dr. Tassilo Wallentin,%.5,Dr. Dominik Wlazny,%.6
,,,Abgegeb.,Ungültige,Gültige,,,,,,,,,,,,,,
G62214,Greinbach,1489.0,879,27,852,14.0,1.643192488262911,61.0,7.159624413145541,279.0,32.74647887323944,11.0,1.2910798122065728,357.0,41.901408450704224,77.0,9.03755868544601,53.0,6.220657276995305
G62216,Großsteinbach,1057.0,694,20,674,20.0,2.967359050445104,51.0,7.566765578635016,144.0,21.364985163204746,12.0,1.7804154302670623,334.0,49.554896142433236,72.0,10.682492581602373,41.0,6.083086053412463
G62219,Hartberg,5303.0,2750,42,2708,47.0,1.7355982274741506,143.0,5.280649926144757,581.0,21.454948301329395,39.0,1.4401772525849335,1462.0,53.988183161004436,245.0,9.047267355982274,191.0,7.05317577548006
G62220,Hartberg Umgebung,1722.0,1085,19,1066,16.0,1.5009380863039399,55.0,5.159474671669793,235.0,22.045028142589118,12.0,1.125703564727955,582.0,54.59662288930581,96.0,9.00562851782364,70.0,6.566604127579738
G62226,Lafnitz,1128.0,746,19,727,16.0,2.200825309491059,49.0,6.740027510316368,180.0,24.759284731774414,12.0,1.6506189821182942,360.0,49.51856946354883,61.0,8.390646492434662,49.0,6.740027510316368
G62232,Ottendorf an der Rittschein,1317.0,713,23,690,21.0,3.0434782608695654,62.0,8.985507246376812,200.0,28.985507246376812,13.0,1.884057971014493,256.0,37.10144927536232,72.0,10.434782608695652,66.0,9.565217391304348
G62233,Pinggau,2525.0,1460,61,1399,45.0,3.216583273766976,86.0,6.147248034310222,398.0,28.448892065761257,29.0,2.0729092208720514,572.0,40.88634739099356,153.0,10.93638313080772,116.0,8.291636883488206
G62235,Pöllauberg,1698.0,1037,33,1004,26.0,2.589641434262948,70.0,6.97211155378486,276.0,27.490039840637447,19.0,1.8924302788844622,471.0,46.91235059760957,84.0,8.366533864541832,58.0,5.776892430278884
G62242,Sankt Jakob im Walde,825.0,460,18,442,7.0,1.583710407239819,26.0,5.88235294117647,85.0,19.230769230769234,5.0,1.1312217194570136,250.0,56.56108597285068,42.0,9.502262443438914,27.0,6.108597285067873
G62244,Sankt Johann in der Haide,1878.0,1024,34,990,13.0,1.3131313131313131,97.0,9.7979797979798,252.0,25.454545454545453,8.0,0.8080808080808081,417.0,42.12121212121212,94.0,9.494949494949495,109.0,11.01010101010101
G62245,Sankt Lorenzen am Wechsel,1200.0,716,34,682,16.0,2.346041055718475,51.0,7.47800586510264,167.0,24.486803519061585,8.0,1.1730205278592376,306.0,44.868035190615835,53.0,7.771260997067449,81.0,11.87683284457478
G62247,Schäffern,1087.0,726,32,694,26.0,3.7463976945244957,44.0,6.340057636887608,175.0,25.216138328530256,6.0,0.8645533141210375,317.0,45.67723342939482,91.0,13.112391930835734,35.0,5.043227665706052
G62252,Söchau,1207.0,700,16,684,26.0,3.8011695906432745,43.0,6.286549707602338,179.0,26.169590643274855,11.0,1.608187134502924,310.0,45.32163742690059,79.0,11.549707602339181,36.0,5.263157894736842
G62256,Stubenberg,1839.0,864,14,850,19.0,2.235294117647059,52.0,6.11764705882353,209.0,24.58823529411765,13.0,1.5294117647058825,405.0,47.647058823529406,90.0,10.588235294117647,62.0,7.294117647058823
G62262,Wenigzell,1144.0,702,25,677,12.0,1.7725258493353029,30.0,4.431314623338257,120.0,17.725258493353028,3.0,0.4431314623338257,411.0,60.70901033973413,62.0,9.15805022156573,39.0,5.760709010339734
G62264,Bad Waltersdorf,3130.0,1839,58,1781,51.0,2.863559797866367,113.0,6.344750140370578,424.0,23.806850084222347,32.0,1.7967434025828188,815.0,45.76080853453116,196.0,11.005053340819765,150.0,8.422234699606962
G62265,Dechantskirchen,1683.0,1030,44,986,36.0,3.6511156186612577,50.0,5.070993914807302,264.0,26.774847870182555,13.0,1.3184584178498986,474.0,48.073022312373226,84.0,8.519269776876268,65.0,6.592292089249494
G62266,Feistritztal,1970.0,1133,22,1111,24.0,2.16021602160216,94.0,8.46084608460846,318.0,28.622862286228624,18.0,1.6201620162016201,457.0,41.13411341134113,117.0,10.531053105310532,83.0,7.470747074707471
G62267,Fürstenfeld,6957.0,3567,66,3501,75.0,2.1422450728363325,269.0,7.68351899457298,756.0,21.59383033419023,40.0,1.1425307055127107,1799.0,51.38531848043416,298.0,8.511853756069694,264.0,7.540702656383891
G62268,Grafendorf bei Hartberg,2629.0,1607,42,1565,31.0,1.9808306709265175,88.0,5.623003194888179,442.0,28.242811501597444,21.0,1.34185303514377,730.0,46.64536741214057,148.0,9.456869009584665,105.0,6.7092651757188495
G62269,Großwilfersdorf,1730.0,950,27,923,29.0,3.14192849404117,55.0,5.958829902491875,187.0,20.260021668472373,12.0,1.3001083423618636,493.0,53.412784398699884,80.0,8.66738894907909,67.0,7.258938244853738
G62270,Hartl,1751.0,1106,31,1075,23.0,2.1395348837209305,120.0,11.162790697674419,367.0,34.13953488372093,10.0,0.9302325581395349,403.0,37.48837209302325,97.0,9.023255813953488,55.0,5.116279069767442
G62271,Ilz,3082.0,1875,48,1827,33.0,1.8062397372742198,170.0,9.30487137383689,467.0,25.56102900930487,35.0,1.9157088122605364,817.0,44.71811713191023,169.0,9.250136836343732,136.0,7.443897099069513
G62272,Kaindorf,2409.0,1359,34,1325,38.0,2.8679245283018866,116.0,8.754716981132075,374.0,28.226415094339625,35.0,2.6415094339622645,584.0,44.075471698113205,85.0,6.415094339622642,93.0,7.018867924528302
G62273,Bad Loipersdorf,1499.0,817,30,787,22.0,2.7954256670902162,57.0,7.242693773824651,236.0,29.987293519695047,13.0,1.6518424396442184,324.0,41.16899618805591,77.0,9.783989834815756,58.0,7.369758576874205
G62274,Neudau,1019.0,524,15,509,13.0,2.5540275049115913,43.0,8.447937131630647,127.0,24.95088408644401,7.0,1.37524557956778,244.0,47.93713163064833,38.0,7.465618860510806,37.0,7.269155206286837
G62275,Pöllau,5037.0,2968,87,2881,71.0,2.4644220756681707,220.0,7.636237417563346,781.0,27.108642832349876,27.0,0.9371745921555016,1342.0,46.58104824713641,241.0,8.365150989239847,199.0,6.907323845886845
G62276,Rohr bei Hartberg,1189.0,747,16,731,18.0,2.462380300957592,54.0,7.387140902872777,185.0,25.3077975376197,8.0,1.094391244870041,347.0,47.46922024623803,69.0,9.439124487004104,50.0,6.839945280437757
G62277,Rohrbach an der Lafnitz,2226.0,1346,34,1312,26.0,1.9817073170731707,81.0,6.173780487804878,364.0,27.743902439024392,15.0,1.1432926829268293,614.0,46.79878048780488,111.0,8.460365853658537,101.0,7.698170731707317
G62278,Vorau,3871.0,2404,61,2343,74.0,3.158344003414426,139.0,5.932565087494665,674.0,28.766538625693556,25.0,1.0670081092616304,1108.0,47.28979940247546,182.0,7.76781903542467,141.0,6.017925736235595
G62279,Waldbach-Mönichwald,1213.0,751,26,725,20.0,2.7586206896551726,50.0,6.896551724137931,154.0,21.241379310344826,3.0,0.41379310344827586,370.0,51.03448275862069,67.0,9.241379310344827,61.0,8.413793103448276
G62299,Wahlkarten - Hartberg-Fürstenfeld,0.0,7644,131,7513,146.0,1.9432982829761747,401.0,5.3374151470783975,1264.0,16.824171436177295,96.0,1.2777851723678957,4341.0,57.77984826301078,575.0,7.653400771995209,690.0,9.18408092639425
G62300,Südoststeiermark,68272.0,44320,1147,43173,1103.0,2.5548375141871076,3364.0,7.791906978898849,10006.0,23.176522363514234,564.0,1.3063720380793553,21160.0,49.01211405276446,3874.0,8.973200843119542,3102.0,7.185046209436454
G62311,Edelsbach bei Feldbach,1111.0,714,31,683,28.0,4.099560761346998,64.0,9.370424597364568,129.0,18.887262079062957,8.0,1.171303074670571,343.0,50.219619326500734,46.0,6.734992679355783,65.0,9.51683748169839
G62314,Eichkögl,1080.0,557,21,536,17.0,3.171641791044776,49.0,9.14179104477612,155.0,28.91791044776119,11.0,2.0522388059701493,193.0,36.007462686567166,68.0,12.686567164179104,43.0,8.022388059701493
G62326,Halbenrain,1442.0,722,24,698,19.0,2.722063037249284,64.0,9.169054441260744,168.0,24.068767908309454,5.0,0.7163323782234957,326.0,46.70487106017192,62.0,8.882521489971348,54.0,7.736389684813753
G62330,Jagerberg,1386.0,782,33,749,27.0,3.6048064085447264,63.0,8.411214953271028,243.0,32.44325767690254,6.0,0.801068090787717,269.0,35.91455273698264,82.0,10.947930574098798,59.0,7.87716955941255
G62332,Kapfenstein,1265.0,726,19,707,18.0,2.545968882602546,51.0,7.213578500707214,173.0,24.469589816124472,8.0,1.1315417256011315,335.0,47.38330975954738,73.0,10.325318246110324,49.0,6.9306930693069315
G62335,Klöch,1027.0,607,15,592,14.0,2.364864864864865,33.0,5.574324324324325,106.0,17.905405405405407,6.0,1.0135135135135136,347.0,58.61486486486487,59.0,9.966216216216216,27.0,4.5608108108108105
G62343,Mettersdorf am Saßbach,1112.0,560,15,545,11.0,2.0183486238532113,52.0,9.541284403669724,142.0,26.055045871559635,8.0,1.4678899082568808,250.0,45.87155963302752,47.0,8.623853211009175,35.0,6.422018348623854
G62368,Tieschen,1042.0,516,15,501,15.0,2.9940119760479043,39.0,7.784431137724551,130.0,25.948103792415168,6.0,1.1976047904191618,241.0,48.10379241516966,32.0,6.387225548902195,38.0,7.584830339321358
G62372,Unterlamm,1063.0,562,10,552,23.0,4.166666666666666,57.0,10.326086956521738,213.0,38.58695652173913,14.0,2.536231884057971,189.0,34.23913043478261,31.0,5.615942028985507,25.0,4.528985507246377
G62375,Bad Gleichenberg,4178.0,1876,38,1838,53.0,2.883569096844396,153.0,8.324265505984767,413.0,22.470076169749728,20.0,1.088139281828074,906.0,49.29270946681175,166.0,9.031556039173013,127.0,6.90968443960827
G62376,Bad Radkersburg,2511.0,1191,24,1167,16.0,1.371036846615253,68.0,5.8269065981148245,218.0,18.68037703513282,14.0,1.1996572407883461,664.0,56.89802913453299,129.0,11.053984575835475,58.0,4.970008568980291
G62377,Deutsch Goritz,1485.0,798,24,774,13.0,1.6795865633074936,60.0,7.751937984496124,170.0,21.963824289405682,11.0,1.421188630490956,413.0,53.35917312661499,60.0,7.751937984496124,47.0,6.072351421188631
G62378,Fehring,5971.0,3018,84,2934,56.0,1.9086571233810499,220.0,7.498295841854125,740.0,25.221540558963873,26.0,0.8861622358554875,1403.0,47.8186775732788,282.0,9.611451942740286,207.0,7.05521472392638
G62379,Feldbach,10143.0,5519,109,5410,133.0,2.4584103512014788,373.0,6.89463955637708,1200.0,22.181146025878004,53.0,0.9796672828096119,2843.0,52.55083179297597,423.0,7.818853974121996,385.0,7.116451016635859
G62380,Gnas,5022.0,2849,128,2721,106.0,3.895626607864756,229.0,8.416023520764425,656.0,24.1087835354649,37.0,1.3597941933112825,1315.0,48.32782065417126,204.0,7.497243660418963,174.0,6.39470782800441
G62381,Kirchbach-Zerlach,2663.0,1443,37,1406,47.0,3.342816500711238,146.0,10.38406827880512,355.0,25.248933143669987,20.0,1.422475106685633,592.0,42.10526315789473,148.0,10.526315789473683,98.0,6.970128022759601
G62382,Kirchberg an der Raab,3714.0,1941,50,1891,40.0,2.1152829190904283,155.0,8.19672131147541,556.0,29.40243257535695,37.0,1.9566367001586462,758.0,40.08461131676362,187.0,9.888947646747752,158.0,8.355367530407191
G62383,Mureck,2777.0,1471,27,1444,39.0,2.7008310249307477,110.0,7.617728531855955,347.0,24.030470914127424,18.0,1.2465373961218837,699.0,48.40720221606648,156.0,10.80332409972299,75.0,5.193905817174515
G62384,Paldau,2553.0,1437,43,1394,33.0,2.3672883787661405,160.0,11.477761836441895,395.0,28.33572453371593,20.0,1.4347202295552368,595.0,42.68292682926829,105.0,7.532281205164992,86.0,6.169296987087518
G62385,Pirching am Traubenberg,2093.0,1073,34,1039,18.0,1.7324350336862366,91.0,8.75842155919153,287.0,27.62271414821944,17.0,1.6361886429258903,459.0,44.17709335899904,98.0,9.432146294513956,69.0,6.641000962463909
G62386,Riegersburg,4085.0,2107,66,2041,48.0,2.3517883390494854,145.0,7.1043606075453205,488.0,23.90984811366977,35.0,1.71484566389025,973.0,47.67270945614895,201.0,9.84811366976972,151.0,7.398334149926507
G62387,Sankt Anna am Aigen,2001.0,1079,24,1055,31.0,2.938388625592417,75.0,7.109004739336493,245.0,23.22274881516588,17.0,1.6113744075829384,531.0,50.33175355450237,85.0,8.056872037914692,71.0,6.729857819905213
G62388,Sankt Peter am Ottersbach,2434.0,1232,27,1205,31.0,2.572614107883817,130.0,10.78838174273859,326.0,27.053941908713693,10.0,0.8298755186721992,504.0,41.82572614107884,128.0,10.622406639004149,76.0,6.3070539419087135
G62389,Sankt Stefan im Rosental,3176.0,1907,54,1853,30.0,1.618996222342148,174.0,9.390178089584458,457.0,24.662709120345387,19.0,1.0253642741500268,819.0,44.19859686994064,204.0,11.009174311926607,150.0,8.094981111710739
G62390,Straden,2938.0,1608,30,1578,44.0,2.788339670468948,118.0,7.477820025348543,366.0,23.193916349809886,32.0,2.027883396704689,807.0,51.14068441064639,116.0,7.3510773130545,95.0,6.020278833967047
G62399,Wahlkarten - Südoststeiermark,0.0,8025,165,7860,193.0,2.455470737913486,485.0,6.1704834605597965,1328.0,16.895674300254456,106.0,1.3486005089058526,4386.0,55.80152671755725,682.0,8.676844783715012,680.0,8.651399491094146
G70000,Tirol,540626.0,305302,3689,301613,5745.0,1.9047587471362308,14824.0,4.914907513933418,50824.0,16.85073256126228,3894.0,1.2910584092860717,185037.0,61.34914609118307,20060.0,6.650906956928249,21229.0,7.038489720270678
G70099,Wahlkarten - Tirol,0.0,63588,495,63093,1117.0,1.7704024218217551,2510.0,3.978254322983532,7391.0,11.71445326739892,928.0,1.4708446261867403,42986.0,68.13117144532674,3354.0,5.3159621511102655,4807.0,7.618911765172047
G70100,Innsbruck Stadt,82936.0,48750,379,48371,843.0,1.7427797647350685,1638.0,3.386326517954973,6435.0,13.303425606251679,651.0,1.3458477186744124,32551.0,67.29445328812719,2691.0,5.563250708068884,3562.0,7.363916396187799
G70101,Innsbruck,82936.0,37458,326,37132,683.0,1.8393838198858128,1415.0,3.810729290100183,5609.0,15.105569320262846,471.0,1.2684477000969514,24015.0,64.67467413551654,2245.0,6.045998060971669,2694.0,7.255197673166003
G70199,Wahlkarten - Innsbruck Stadt,0.0,11292,53,11239,160.0,1.4236142005516503,223.0,1.984162292018863,826.0,7.349408310347896,180.0,1.6015659756206069,8536.0,75.94981759943056,446.0,3.968324584037726,868.0,7.723107037992703
G70200,Imst,45323.0,24652,370,24282,491.0,2.022073964253356,1402.0,5.773824231941356,4719.0,19.434148752162095,276.0,1.1366444279713368,14164.0,58.33127419487686,1484.0,6.1115229388024055,1746.0,7.190511489992588
G70201,Arzl im Pitztal,2381.0,1140,27,1113,20.0,1.7969451931716083,64.0,5.750224618149147,278.0,24.977538185085354,10.0,0.8984725965858041,607.0,54.53728661275831,60.0,5.3908355795148255,74.0,6.64869721473495
G70202,Haiming,3652.0,1575,20,1555,39.0,2.508038585209003,76.0,4.887459807073955,332.0,21.35048231511254,11.0,0.707395498392283,858.0,55.17684887459807,112.0,7.202572347266881,127.0,8.167202572347266
G70203,Imst,7525.0,3191,30,3161,61.0,1.9297690604239164,161.0,5.093324897184435,646.0,20.43657070547295,36.0,1.1388801012337868,1787.0,56.53274280291048,231.0,7.307813982916798,239.0,7.560898449857641
G70204,Imsterberg,645.0,307,10,297,2.0,0.6734006734006733,12.0,4.040404040404041,72.0,24.242424242424242,4.0,1.3468013468013467,184.0,61.95286195286195,9.0,3.0303030303030303,14.0,4.713804713804714
G70205,Jerzens,697.0,300,13,287,7.0,2.4390243902439024,28.0,9.75609756097561,64.0,22.299651567944252,4.0,1.3937282229965158,153.0,53.31010452961672,21.0,7.317073170731707,10.0,3.484320557491289
G70206,Karres,514.0,211,9,202,7.0,3.4653465346534658,13.0,6.435643564356436,59.0,29.207920792079207,3.0,1.4851485148514851,95.0,47.02970297029702,13.0,6.435643564356436,12.0,5.9405940594059405
G70207,Karrösten,559.0,261,6,255,3.0,1.1764705882352942,15.0,5.88235294117647,51.0,20.0,2.0,0.7843137254901961,158.0,61.96078431372549,15.0,5.88235294117647,11.0,4.313725490196078
G70208,Längenfeld,3460.0,1488,16,1472,23.0,1.5625,82.0,5.570652173913043,266.0,18.070652173913043,10.0,0.6793478260869565,924.0,62.77173913043478,75.0,5.095108695652174,92.0,6.25
G70209,Mieming,2924.0,1351,23,1328,30.0,2.2590361445783134,71.0,5.346385542168674,226.0,17.018072289156628,26.0,1.957831325301205,779.0,58.65963855421686,90.0,6.77710843373494,106.0,7.981927710843372
G70210,Mils bei Imst,490.0,278,3,275,5.0,1.8181818181818181,9.0,3.272727272727273,55.0,20.0,4.0,1.4545454545454546,176.0,64.0,4.0,1.4545454545454546,22.0,8.0
G70211,Mötz,980.0,389,5,384,1.0,0.26041666666666663,15.0,3.90625,59.0,15.364583333333334,6.0,1.5625,238.0,61.979166666666664,24.0,6.25,41.0,10.677083333333332
G70212,Nassereith,1712.0,801,11,790,9.0,1.139240506329114,53.0,6.70886075949367,167.0,21.139240506329113,11.0,1.3924050632911391,435.0,55.06329113924051,61.0,7.721518987341772,54.0,6.8354430379746836
G70213,Obsteig,1022.0,465,4,461,10.0,2.1691973969631237,28.0,6.073752711496746,80.0,17.35357917570499,5.0,1.0845986984815619,277.0,60.08676789587852,28.0,6.073752711496746,33.0,7.158351409978309
G70214,Oetz,1755.0,767,9,758,16.0,2.1108179419525066,46.0,6.068601583113456,115.0,15.171503957783642,8.0,1.0554089709762533,474.0,62.532981530343015,41.0,5.408970976253298,58.0,7.651715039577836
G70215,Rietz,1917.0,838,12,826,14.0,1.694915254237288,49.0,5.932203389830509,216.0,26.150121065375302,15.0,1.8159806295399514,423.0,51.210653753026634,64.0,7.74818401937046,45.0,5.447941888619854
G70216,Roppen,1401.0,671,2,669,12.0,1.7937219730941705,39.0,5.829596412556054,98.0,14.648729446935723,6.0,0.8968609865470852,429.0,64.12556053811659,39.0,5.829596412556054,46.0,6.87593423019432
G70217,St. Leonhard im Pitztal,1085.0,443,6,437,16.0,3.6613272311212817,25.0,5.720823798627003,103.0,23.569794050343248,3.0,0.6864988558352403,254.0,58.12356979405035,19.0,4.3478260869565215,17.0,3.8901601830663615
G70218,Sautens,1127.0,467,4,463,12.0,2.591792656587473,38.0,8.207343412526997,81.0,17.49460043196544,4.0,0.8639308855291578,258.0,55.72354211663067,38.0,8.207343412526997,32.0,6.911447084233262
G70219,Silz,1968.0,876,19,857,14.0,1.633605600933489,36.0,4.200700116686114,160.0,18.66977829638273,8.0,0.9334889148191364,530.0,61.84364060676779,47.0,5.484247374562427,62.0,7.234539089848307
G70220,Sölden,2127.0,897,10,887,13.0,1.4656144306651635,60.0,6.764374295377677,122.0,13.75422773393461,6.0,0.6764374295377678,574.0,64.71251409244645,61.0,6.877113866967305,51.0,5.749718151071026
G70221,Stams,1128.0,532,10,522,4.0,0.7662835249042145,27.0,5.172413793103448,110.0,21.0727969348659,5.0,0.9578544061302682,292.0,55.938697318007655,36.0,6.896551724137931,48.0,9.195402298850574
G70222,Tarrenz,2108.0,929,18,911,30.0,3.293084522502744,65.0,7.135016465422613,265.0,29.088913282107576,8.0,0.8781558726673985,431.0,47.310647639956095,58.0,6.366630076838639,54.0,5.92755214050494
G70223,Umhausen,2495.0,1122,39,1083,29.0,2.677746999076639,87.0,8.033240997229916,290.0,26.777469990766388,13.0,1.2003693444136658,539.0,49.769159741458914,57.0,5.263157894736842,68.0,6.278855032317636
G70224,Wenns,1651.0,653,14,639,14.0,2.190923317683881,43.0,6.729264475743349,165.0,25.821596244131456,6.0,0.9389671361502347,312.0,48.82629107981221,44.0,6.885758998435055,55.0,8.607198748043817
G70299,Wahlkarten - Imst,0.0,4700,50,4650,100.0,2.1505376344086025,260.0,5.591397849462366,639.0,13.741935483870968,62.0,1.3333333333333335,2977.0,64.0215053763441,237.0,5.096774193548387,375.0,8.064516129032258
G70300,Innsbruck-Land,133019.0,78235,922,77313,1393.0,1.801766843868431,3660.0,4.734003337084319,12573.0,16.262465562065888,1065.0,1.3775173644794536,48430.0,62.64147038661028,4980.0,6.441348802918008,5212.0,6.741427702973627
G70301,Absam,5688.0,2942,29,2913,52.0,1.7851012701682114,159.0,5.458290422245108,436.0,14.967387572948851,42.0,1.4418125643666324,1841.0,63.199450738070716,183.0,6.282183316168897,200.0,6.865774116031583
G70302,Aldrans,1992.0,950,10,940,9.0,0.9574468085106382,22.0,2.3404255319148937,128.0,13.617021276595745,8.0,0.851063829787234,639.0,67.97872340425532,66.0,7.021276595744681,68.0,7.234042553191489
G70303,Ampass,1325.0,686,7,679,12.0,1.7673048600883652,45.0,6.62739322533137,144.0,21.207658321060382,9.0,1.3254786450662739,357.0,52.57731958762887,46.0,6.774668630338733,66.0,9.72017673048601
